codeId,codeType,txtName,codeLgt,codeMarking,txtDescrLgt,txtDescrMarking,geoLat,geoLong,valGeoAccuracy,uomGeoAccuracy,valElev,valElevAccuracy,valHgt,codeHgtAccuracy,uomDistVer,valRadius,uomRadius,codeGroupId,txtGroupName,codeLinkedToId,codeLinkType,datetimeValidWef,datetimeValidTil,txtRmk,source
409,MAST,MORA/ELDRIS,YES,,FLG W,,61.017082,14.295473,0,M,2817,0,1063,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
410,MAST,SVEG/BRICKAN,YES,,F R/FLG W,,61.923557,14.312333,0,M,3374,0,1060,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
412,MAST,KRÄCKELBÄCKEN,YES,,F R,,61.49278,14.2080555,0,M,2667,0,335,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
419,MAST,HUDIKSVALL,YES,,FLG W,,61.70689,16.856028,0,M,2154,0,1099,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
422,MAST,BOLLNÄS/ARBRÅ,YES,,FLG W,,61.48347,16.212723,0,M,2456,0,1086,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
428,CHIMNEY,IGGESUND/BRUKET,YES,,F R,,61.63939,17.097,0,M,407,0,400,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
429,MAST,FUNÄSDALEN/FUNÄSDALSBERGET,YES,,F R,,62.55475,12.539333,0,M,3424,0,348,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
438,MAST,ÅNGE,YES,,F R/FLG W,,62.50297,15.377833,0,M,2652,0,1083,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
444,MAST,BISPFORS,YES,,F R,,62.98039,16.708918,0,M,1571,0,335,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
460,MAST,SUNDSVALL/S STADSBERGET,YES,,F R/FLG W,,62.367527,17.317667,0,M,1480,0,709,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
461,MAST,HÄRNÖSAND/HÄRNÖN,YES,,F R,,62.60886,17.961723,0,M,886,0,354,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
462,MAST,KRAMFORS/LUGNVIK,YES,,F R,,62.941555,17.94911,0,M,1376,0,463,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
468,MAST,MATFORS,YES,,F R,,62.29036,17.034555,0,M,782,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
469,MAST,MJÄLLOM,YES,,F R,,62.985695,18.39286,0,M,1249,0,348,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
480,MAST,ÖSTERSUND/BRATTÅSEN,YES,,F R/FLG W,,63.111805,14.6,0,M,2577,0,1083,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
484,MAST,STRÖMSUND,YES,,F R/FLG W,,63.86433,15.609584,0,M,1966,0,653,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
486,MAST,RAMSELE,YES,,F R,,63.59839,16.413027,0,M,1462,0,351,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
494,MAST,SOLLEFTEÅ/MULTRÅ,YES,,FLG W,,63.253056,17.45114,0,M,2231,0,945,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
497,MAST,LÅNGSELE,YES,,F R,,63.21025,17.064138,0,M,1309,0,354,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
510,MAST,ÖRNSKÖLDSVIK/ÅS,YES,,F R/FLG W,,63.302555,18.66075,0,M,1258,0,558,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
514,MAST,VÄNNÄS,YES,,F R/FLG W,,63.84036,19.82264,0,M,1853,0,1060,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
524,MAST,TÅSJÖ,YES,,F R/FLG W,,64.23261,15.935695,0,M,3097,0,1066,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
533,MAST,LYCKSELE/KNAFTEN,YES,,F R/FLG W,,64.48028,18.584751,0,M,2600,0,1070,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
541,MAST,SKELLEFTEÅ/PRÄSTFÄBOBERGET 1,YES,,F R/FLG W,,64.77417,20.952333,0,M,1479,0,1070,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
546,CHIMNEY,RÖNNSKÄRSVERKEN,NO,,,,64.66808,21.274666,0,M,354,0,338,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
555,MAST,STORUMAN,YES,,F R/FLG W,,65.065,16.94061,0,M,2821,0,1070,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
558,MAST,ARVIDSJAUR/JULTRÄSK,YES,,F R/FLG W,,65.53333,18.989305,0,M,3512,0,1060,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
569,MAST,BODEN/ÄLVSBYN,YES,,F R/FLG W,,65.688,21.265862,0,M,1956,0,1066,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
573,MAST,LULEÅ/SINKSUNDSBERGET,YES,,F R,,65.61411,22.202278,0,M,563,0,341,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
576,MAST,HAPARANDA/LÅNGTRÄSK,YES,,F R/FLG W,,65.93778,23.516167,0,M,1360,0,1063,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
590,MAST,VUOLLERIM,YES,,F R,,66.44644,20.710112,0,M,1329,0,344,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
610,MAST,ÖVERKALIX,YES,,F R/FLG W,,66.301506,22.853611,0,M,1424,0,1083,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
618,MAST,KIRUNA/KIRUNAVAARA,YES,,F R/FLG W,,67.83319,20.185915,0,M,2923,0,709,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
620,MAST,GÄLLIVARE/DUNDRET,YES,,F R/FLG W,,67.10025,20.610611,0,M,2969,0,518,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
621,OTHER,GÄLLIVARE 2,YES,,F R,,67.069695,20.971111,0,M,1437,0,374,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mine hoist,Swedish Aeronautical Information Service
624,TOWER,KIRUNA/ESRANGE,YES,,F R/FLG W,,67.89014,21.107944,0,M,1309,0,335,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Tower,Swedish Aeronautical Information Service
628,MAST,PAJALA 2,YES,,F R/FLG W,,67.27886,23.2315,0,M,1896,0,1099,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
633,MAST,KARESUANDO,YES,,F R,,68.40511,22.496778,0,M,1982,0,358,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
648,MAST,SÖDERTÄLJE/RAGNHILDSBORG,YES,,F R,,59.223446,17.62064,0,M,658,0,394,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
661,CHIMNEY,SUNDSVALL/KORSTA,YES,,F R,,62.403584,17.390638,0,M,377,0,328,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
681,MAST,SALSTA/SLÄSBY,YES,,F R,,60.07922,17.830612,0,M,606,0,374,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
685,MAST,SVEDALA,YES,,F R,,55.478333,13.270361,0,M,615,0,354,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
689,TOWER,SLITE 2,YES,,F R,,57.709225,18.803389,0,M,404,0,367,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Tower,Swedish Aeronautical Information Service
690,CHIMNEY,HUSUM 2,YES,,F R,,63.325386,19.160389,0,M,387,0,361,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
711,MAST,RINGHALS 1,YES,,F R,,57.25189,12.109889,0,M,357,0,335,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
712,MAST,OSKARSHAMN/SIMPEVARP,YES,,F R,,57.41406,16.659777,0,M,365,0,335,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
714,CHIMNEY,GÖTEBORG/SÄVENÄS,YES,,F R,,57.731335,12.045501,0,M,427,0,397,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
719,CHIMNEY,STENUNGSUND 3,NO,,,,58.08544,11.82525,0,M,489,0,410,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney Torch.,Swedish Aeronautical Information Service
728,WINDTURBINE,NÄSUDDEN,YES,,FLG  R,,57.07303,18.224222,0,M,478,0,453,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Wind turbine,Swedish Aeronautical Information Service
737,MAST,STUGUN,YES,,F R,,63.17525,15.586416,0,M,1577,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
750,CHIMNEY,HELSINGBORG 2,YES,,F R,,56.03486,12.694612,0,M,404,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
753,MAST,MAGLARP,YES,,F R/FLG W,,55.389835,13.063223,0,M,432,0,394,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
776,MAST,BILLINGEN 2,YES,,F R,,58.434444,13.818611,0,M,1290,0,354,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
785,MAST,SILLERUD/MYSKHÖJDEN,YES,,F R,,59.364944,12.656833,0,M,1060,0,374,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
786,CHIMNEY,SÖDERTÄLJE/KARLEBY,YES,,F R,,59.177807,17.665916,0,M,508,0,459,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
803,TOWER,TJÖRNBRON,YES,,F R,,58.059334,11.778305,0,M,427,0,404,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Tower,Swedish Aeronautical Information Service
840,CHIMNEY,FORSMARK 5,YES,,F R,,60.40536,18.160915,0,M,338,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
857,CHIMNEY,MALMÖ/LIMHAMN 3,YES,,F R,,55.589916,12.9290285,0,M,404,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
862,CHIMNEY,GÖTEBORG/MÖLNDAL,YES,,F R,,57.63939,11.998834,0,M,459,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
863,MAST,FORSMARK 6,YES,,F R,,60.396557,18.160027,0,M,409,0,384,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
866,MAST,KIMSTAD,YES,,F R,,58.536694,15.957556,0,M,562,0,328,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
871,MAST,BÄCKALUND,YES,,F R,,58.600636,15.113973,0,M,935,0,328,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
881,CHIMNEY,JÖNKÖPING,YES,,F R,,57.775223,14.161056,0,M,679,0,361,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
885,MAST,LISTERLANDET/BJÖRKENABBEN,YES,,F R,,55.9915,14.666722,0,M,458,0,453,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
899,MAST,UPPSALA/BRUNNBY,YES,,F R/FLG W,,59.856304,17.776693,0,M,874,0,738,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
901,MAST,RINGKALLEN,YES,,F R,,62.883503,18.318779,0,M,1227,0,344,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
902,CHIMNEY,GÖTEBORG/RYA,YES,,F R,,57.694668,11.890805,0,M,361,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
908,OTHER,GRANTORP/KOLBOTTEN,YES,,F R,,59.427555,17.588835,0,M,384,0,367,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Pylon Power line. ,Swedish Aeronautical Information Service
909,OTHER,GRANTORP/KOLBOTTEN,YES,,F R,,59.432556,17.596334,0,M,374,0,374,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Pylon Power line. ,Swedish Aeronautical Information Service
911,OTHER,GRANTORP/KOLBOTTEN,YES,,F R,,59.47339,17.567167,0,M,335,0,335,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Pylon Power line. ,Swedish Aeronautical Information Service
912,OTHER,GRANTORP/KOLBOTTEN,YES,,F R,,59.529472,17.529943,0,M,354,0,338,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Pylon Power line.,Swedish Aeronautical Information Service
913,OTHER,GRANTORP/KOLBOTTEN,YES,,F R,,59.53347,17.523832,0,M,334,0,331,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Pylon Power line.,Swedish Aeronautical Information Service
924,TOWER,STOCKHOLM/HAMMARBY,YES,,F R,,59.30036,18.098778,0,M,443,0,344,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Tower,Swedish Aeronautical Information Service
945,TOWER,MALMÖ JÄGERSRO,YES,,F R,,55.573414,13.056695,0,M,407,0,351,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Tower,Swedish Aeronautical Information Service
958,MAST,SVANSKOG 2,YES,,F R,,59.14278,12.574722,0,M,1077,0,338,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
966,CHIMNEY,KARLSTAD,YES,,F R,,59.385864,13.573305,0,M,538,0,377,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
972,CHIMNEY,STOCKHOLM/HAMMARBYGÅRD,YES,,F R,,59.304806,18.095167,0,M,354,0,344,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
985,OTHER,BOLIDEN 2,YES,,F R,,64.87075,20.361305,0,M,1071,0,328,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mine hoist,Swedish Aeronautical Information Service
992,MAST,HOLLSTORP,YES,,F R/FLG W,,56.866302,14.882584,0,M,1414,0,735,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
999,MAST,HOLMUDDEN,YES,,F R/FLG W,,57.958252,19.344278,0,M,716,0,666,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast 40 per min.,Swedish Aeronautical Information Service
1005,MAST,LINDOME,YES,,F R,,57.60594,12.108723,0,M,615,0,394,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1010,MAST,LIGGA,YES,,F R,,66.80972,19.908556,0,M,1132,0,344,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1017,MAST,FALUDDEN,YES,,F R/FLG W,,56.995445,18.388027,0,M,671,0,653,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast 40 per min. ,Swedish Aeronautical Information Service
1025,MAST,SÖDERHAMN/MALA,YES,,FLG W,,61.326637,17.103334,0,M,572,0,456,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1029,MAST,GAMMELMORSBERGET,YES,,F R,,61.855278,15.218583,0,M,2082,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1050,MAST,HYLTE,YES,,F R,,56.978027,13.167861,0,M,769,0,335,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1080,CHIMNEY,MALMÖ/HELENEHOLMSVERKET,YES,,F R,,55.577694,13.012362,0,M,469,0,427,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
1083,MAST,BORGHOLM,YES,,F R,,56.854694,16.704056,0,M,451,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1134,MAST,HALLSTAVIK,YES,,F R,,60.0715,18.5795,0,M,389,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1145,MAST,TÄRNSJÖ,YES,,F R,,60.155945,17.040806,0,M,525,0,348,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1146,MAST,BLADÅKER,YES,,F R,,59.99375,18.300917,0,M,445,0,344,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1147,MAST,BETTNA,YES,,F R,,58.913002,16.649334,0,M,477,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1148,MAST,JÄRNA,YES,,F R,,59.101444,17.600224,0,M,505,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1149,MAST,DUNKER,YES,,F R,,59.174446,16.7965,0,M,569,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1150,MAST,HYCKLINGE,YES,,F R,,57.917114,15.921223,0,M,711,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1155,MAST,TJÄLLMO,YES,,F R,,58.76147,15.374889,0,M,797,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1168,MAST,MALMBERGET,YES,,F R,,67.18272,20.67811,0,M,2067,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1194,MAST,SPARRSÄTRA,YES,,F R,,59.660473,17.030611,0,M,457,0,344,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1213,CHIMNEY,GÖTEBORG/SÄVENÄS,YES,,F R,,57.730778,12.035778,0,M,358,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
1229,MAST,GUNNILBO,YES,,F R,,59.79597,15.831166,0,M,708,0,344,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1236,MAST,SURAHAMMAR,YES,,F R,,59.688446,16.26111,0,M,588,0,348,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1243,MAST,TORSÅS,YES,,F R,,56.39653,16.0015,0,M,422,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1260,MAST,JÄRNBROTT,YES,,F R,,57.64967,11.927472,0,M,358,0,335,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1284,MAST,LÅNGÅKNÄTTEN,YES,,F R,,62.43386,13.228944,0,M,2754,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1289,MAST,LOJSTA,YES,,F R,,57.335636,18.34614,0,M,612,0,328,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1292,MAST,BLANKAHOLM,YES,,F R,,57.592304,16.501694,0,M,430,0,344,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1294,MAST,ÖRTOMTA,YES,,F R,,58.410973,15.932389,0,M,542,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1320,MAST,LJUGARN,YES,,F R,,57.35264,18.73139,0,M,413,0,361,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1340,CHIMNEY,TIMRÅ/SODAHUSSKORSTEN,NO,,,,62.47425,17.32925,0,M,404,0,377,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
1399,MAST,VAXTUNA,YES,,F R,,59.607998,18.606417,0,M,448,0,344,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1402,MAST,EDSBO,YES,,F R,,60.299973,17.341417,0,M,469,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1404,MAST,LÅNGALMA,YES,,F R,,60.270443,18.473806,0,M,366,0,348,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1449,OTHER,SLITE,YES,,F R,,57.709,18.801138,0,M,402,0,358,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Silo,Swedish Aeronautical Information Service
1456,CHIMNEY,GÖTEBORG/PARTILLE,NO,,,,57.731613,12.0546665,0,M,358,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
1462,CHIMNEY,MALMÖ/ÖRESUNDSVERKET,NO,,,,55.62547,13.039028,0,M,338,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
1463,MAST,GÖTEBORG/ST BRATTÅS,YES,,F R,,57.764946,12.070778,0,M,702,0,361,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1498,MAST,NYSÄTTRA,YES,,F R,,59.821167,18.886194,0,M,400,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1503,MAST,GNESTA,YES,,F R,,59.038334,17.302944,0,M,450,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1525,MAST,NORSA,YES,,F R,,59.498417,16.04961,0,M,387,0,338,YES,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
1530,CHIMNEY,STOCKHOLM/LIDINGÖ,YES,,F R,,59.343945,18.159582,0,M,335,0,328,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Chimney,Swedish Aeronautical Information Service
1569,BUILDING,STOCKHOLM/SKATTEHUSET,NO,,,,59.31172,18.073223,0,M,427,0,361,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Building,Swedish Aeronautical Information Service
1586,MAST,NÄSUDDEN,YES,,F R,,57.07236,18.220722,0,M,413,0,394,NO,FT,0,M,,,,,2019-03-28T00:00:00Z,2021-03-28T23:59:59Z,Mast,Swedish Aeronautical Information Service
