codeGroup,groupInternalId,name,type,lighted,markingDescription,heightUnit,heightValue,elevationValue,latutide,longitude,defaultHeightFlag,verticalPrecision,lateralPrecision,obstacleRadius,linkedToGroupInternalId,linkType
,,TOLLARP,Mast,true,,ft,328,277.9776,55.888058,13.9325,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,335.88960000000003,55.868053,13.9580555,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,316.0776,55.873886,13.961389,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,321.8688,55.87222,13.969444,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,313.0296,55.87611,13.9772215,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,298.0944,55.881943,13.970555,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,309.0672,55.87722,13.969999,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,313.944,55.879444,13.960278,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,333.1464,55.872498,13.951667,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,324.9168,55.873886,13.943334,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,334.06080000000003,55.87583,13.934722,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,303.8856,55.884724,13.964722,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,313.944,55.886948,13.957222,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,307.848,55.890556,13.956111,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,314.8584,55.893612,13.950556,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,334.97520000000003,55.883892,13.934722,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,324.0024,55.880833,13.940001,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,331.9272,55.890003,13.944445,false,,,,,
,,Ö SÖNNARSLÖV,Wind turbine,true,,ft,492,328.8792,55.88778,13.935833,false,,,,,
,,ÖNNARP,Wind turbine,true,,ft,394,166.116,55.43139,13.446667,false,,,,,
,,OXIE,Mast,true,,ft,328,149.9616,55.553055,13.080833,false,,,,,
,,TIRUP,Wind turbine,true,,ft,492,210.0072,55.895557,13.048889,false,,,,,
,,KÄVLINGE,Wind turbine,true,,ft,390,152.0952,55.77722,13.198055,false,,,,,
,,KÄVLINGE,Wind turbine,true,,ft,390,150.876,55.775276,13.192778,false,,,,,
,,KÄVLINGE,Wind turbine,true,,ft,390,152.0952,55.773888,13.198055,false,,,,,
,,KIVIK,Mast,true,,ft,354,285.9024,55.668083,14.158055,false,,,,,
,,GLIMMINGE,Mast,true,,ft,361,178.30800000000002,55.50122,14.260917,false,,,,,
,,LISTERLANDET/BJÖRKENABBEN,Mast,true,,ft,453,139.5984,55.9915,14.666722,false,,,,,
,,LISTERLANDET/BJÖRKENABBEN,Mast,true,,ft,453,140.208,55.990555,14.667167,false,,,,,
,,LYNGBY,Wind turbine,true,,ft,459,145.9992,55.881943,14.158055,false,,,,,
,,LYNGBY,Wind turbine,true,,ft,459,145.0848,55.880554,14.165,false,,,,,
,,BORRBY,Wind turbine,true,,ft,328,145.0848,55.47028,14.170279,false,,,,,
,,HUARÖD,Mast,true,,ft,328,259.99440000000004,55.838333,14.007778,false,,,,,
,,BORRBY,Wind turbine,true,,ft,331,145.9992,55.47278,14.17,false,,,,,
,,EVERÖD,Wind turbine,true,,ft,459,145.9992,55.88528,14.159721,false,,,,,
,,EVERÖD,Wind turbine,true,,ft,459,145.0848,55.884445,14.164166,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,164.8968,55.525833,14.190833,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,164.8968,55.52889,14.189722,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,170.07840000000002,55.531944,14.188611,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,164.8968,55.518612,14.181389,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,167.03040000000001,55.521667,14.180834,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,164.8968,55.529446,14.200833,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,180.13680000000002,55.533054,14.1449995,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,181.05120000000002,55.53,14.148055,false,,,,,
,,GÄRSNÄS,Wind turbine,true,,ft,410,178.91760000000002,55.532223,14.152222,false,,,,,
,,BORRBY,Wind turbine,true,,ft,328,148.1328,55.470833,14.191112,false,,,,,
,,TAGGEN VINDPARK,Mast,true,,ft,328,99.9744,55.872776,14.519444,false,,,,,
,,HALMSTAD/OSKARSTRÖM,Mast,true,,ft,1066,464.21040000000005,56.78997,12.938027,false,,,,,
,,HÄLSINGBORG,Chimney,true,,ft,400,128.93040000000002,56.012222,12.713056,false,,,,,
,,HÄLSINGBORG/OLYMPIA,Mast,true,,ft,361,149.9616,56.053333,12.7080555,false,,,,,
,,HELSINGBORG 2,Chimney,true,,ft,394,123.1392,56.035,12.694722,false,,,,,
,,KÄRRET,Wind turbine,true,,ft,328,118.872,56.99778,12.484167,false,,,,,
,,LÖNHULT,Wind turbine,true,,ft,328,106.9848,56.18611,12.703611,false,,,,,
,,LÅNGÅS,Wind turbine,true,,ft,410,142.9512,56.996387,12.473611,false,,,,,
,,LÅNGÅS,Wind turbine,true,,ft,410,142.9512,56.995277,12.466389,false,,,,,
,,LÅNGÅS,Wind turbine,true,,ft,410,142.9512,56.99278,12.469444,false,,,,,
,,LÅNGÅS,Wind turbine,true,,ft,410,145.0848,56.99361,12.475833,false,,,,,
,,DIGESHULT,Mast,true,,ft,328,281.94,56.92806,12.983611,false,,,,,
,,MIDDELGRUND,Mast,true,,ft,394,120.0912,56.56139,12.104723,false,,,,,
,,LINDHULT,Wind turbine,true,,ft,459,155.1432,56.948612,12.466389,false,,,,,
,,LINDHULT,Wind turbine,true,,ft,459,155.1432,56.94639,12.470833,false,,,,,
,,LINDHULT,Wind turbine,true,,ft,459,153.924,56.94389,12.475277,false,,,,,
,,LINDHULT,Wind turbine,true,,ft,459,155.1432,56.94139,12.48,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,316.992,56.92028,12.985001,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,333.1464,56.92389,12.986112,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,328.8792,56.9275,12.984722,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,335.88960000000003,56.931667,12.982499,false,,,,,
,,ÅRSTAD,Mast,true,,ft,394,252.984,56.915836,12.745278,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,296.8752,56.963055,12.744167,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,292.9128,56.96472,12.751667,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,281.94,56.965557,12.761111,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,266.0904,56.969444,12.768333,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,262.128,56.969166,12.757778,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,269.1384,56.968334,12.749445,false,,,,,
,,BJÖRSERED,Mast,true,,ft,335,237.1344,56.998333,12.844722,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,263.0424,56.999443,12.704444,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,294.132,56.994446,12.733055,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,492,264.8712,56.998333,12.73,false,,,,,
,,FYLLINGE,Wind turbine,true,,ft,476,221.89440000000002,56.65639,12.994167,false,,,,,
,,FYLLINGE,Wind turbine,true,,ft,476,219.15120000000002,56.650833,12.996111,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,270.0528,56.965,12.785001,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,266.0904,56.97278,12.789722,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,278.892,56.969444,12.7875,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,266.0904,56.971947,12.779444,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,256.94640000000004,56.975277,12.781111,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,253.8984,56.976112,12.769722,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,284.988,56.97889,12.770833,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,295.9608,56.955833,12.742778,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,299.9232,56.95889,12.742778,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,305.1048,56.96139,12.754723,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,312.1152,56.95861,12.759444,false,,,,,
,,VESSIGEBRO,Wind turbine,true,,ft,489,274.9296,56.96278,12.766111,false,,,,,
,,ALERED,Wind turbine,true,,ft,492,330.0984,56.912224,12.826667,false,,,,,
,,ALERED,Wind turbine,true,,ft,492,334.06080000000003,56.916668,12.823334,false,,,,,
,,ALERED,Wind turbine,true,,ft,492,316.0776,56.920834,12.823611,false,,,,,
,,ALERED,Wind turbine,true,,ft,492,307.848,56.92639,12.823889,false,,,,,
,,HÖGANÄS,Wind turbine,true,,ft,492,161.8488,56.231388,12.576111,false,,,,,
,,HÖGANÄS,Wind turbine,true,,ft,492,161.8488,56.235558,12.576111,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,136.8552,56.1675,12.769722,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,136.8552,56.168335,12.763333,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,135.9408,56.170834,12.7675,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,135.9408,56.173336,12.770833,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,136.8552,56.17361,12.764722,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,135.9408,56.174168,12.758889,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,135.9408,56.171112,12.759722,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,135.9408,56.176666,12.767777,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,492,160.02,56.163334,12.769444,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,492,160.02,56.164448,12.763056,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,492,160.02,56.165558,12.756667,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,492,160.02,56.167225,12.751111,false,,,,,
,,HELSINGBORG,Wind turbine,true,,ft,417,136.8552,56.162502,12.750556,false,,,,,
,,FALKENBERG/ASSARP,Wind turbine,true,,ft,489,263.0424,56.926945,12.737778,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,292.9128,56.92972,12.7475,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,312.1152,56.928333,12.753889,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,320.9544,56.91417,12.7525,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,288.9504,56.913334,12.762222,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,316.992,56.925278,12.765833,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,306.9336,56.921947,12.767777,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,309.0672,56.917778,12.765833,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,313.0296,56.924725,12.777778,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,320.9544,56.933334,12.779166,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,324.0024,56.934166,12.788056,false,,,,,
,,FALKENBERG/ABILD,Wind turbine,true,,ft,489,316.0776,56.93028,12.792778,false,,,,,
,,HYLTE,Mast,true,,ft,335,234.3912,56.978027,13.167861,false,,,,,
,,TRARYD,Mast,true,,ft,335,248.7168,56.571167,13.7475,false,,,,,
,,VINSLÖV,Wind turbine,true,,ft,328,118.872,56.1125,13.9377775,false,,,,,
,,BÖKHULT,Mast,true,,ft,433,257.86080000000004,56.647224,13.128056,false,,,,,
,,HINNERYD,Mast,true,,ft,328,270.9672,56.62611,13.67139,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,235.0008,56.4575,13.248889,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,232.86720000000003,56.46,13.2525,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,244.1448,56.45528,13.256111,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,246.888,56.452225,13.252222,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,245.0592,56.453056,13.260278,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,235.0008,56.446667,13.253333,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,257.86080000000004,56.447224,13.261945,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,256.94640000000004,56.444725,13.265555,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,253.8984,56.4425,13.270833,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,250.8504,56.444725,13.277778,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,250.8504,56.44167,13.278889,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,244.1448,56.444447,13.283334,false,,,,,
,,OVESHOLM,Mast,true,,ft,328,180.13680000000002,56.017498,13.972777,false,,,,,
,,SKÅNES FAGERHULT,Mast,true,,ft,328,235.0008,56.34361,13.504167,false,,,,,
,,FEMSJÖ,Mast,true,,ft,328,256.94640000000004,56.900833,13.241667,false,,,,,
,,PERSTORP,Mast,true,,ft,394,231.03840000000002,56.1575,13.418612,false,,,,,
,,HAMNEDA,Mast,true,,ft,361,267.9192,56.655003,13.861112,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,299.0088,56.91889,13.009722,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,306.0192,56.928333,13.011945,false,,,,,
,,DALSHULT,Wind turbine,true,,ft,492,327.9648,56.886948,13.022778,false,,,,,
,,DALSHULT,Wind turbine,true,,ft,492,314.8584,56.890278,13.0175,false,,,,,
,,DALSHULT,Wind turbine,true,,ft,492,316.992,56.898056,13.013611,false,,,,,
,,TYRINGE,Mast,true,,ft,328,235.9152,56.121387,13.586111,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,280.1112,56.454445,13.306389,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,289.8648,56.45778,13.313056,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,263.0424,56.459724,13.305,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,270.0528,56.461113,13.298334,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,274.9296,56.465,13.298612,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,270.0528,56.467224,13.292223,false,,,,,
,,HISHULT,Wind turbine,true,,ft,492,270.9672,56.471947,13.296111,false,,,,,
,,ELDSBERGA,Wind turbine,true,,ft,492,168.85920000000002,56.59111,13.030833,false,,,,,
,,ELDSBERGA,Wind turbine,true,,ft,492,171.90720000000002,56.58972,13.035278,false,,,,,
,,ELDSBERGA,Wind turbine,true,,ft,492,177.08880000000002,56.59194,13.041112,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,274.9296,56.54222,13.3525,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,287.1216,56.537777,13.356112,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,282.8544,56.540276,13.370556,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,277.9776,56.541943,13.378056,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,284.988,56.53389,13.380556,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,282.8544,56.53361,13.359167,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,271.8816,56.528057,13.385278,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,276.1488,56.530834,13.3741665,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,288.9504,56.53,13.360556,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,292.9128,56.535,13.371944,false,,,,,
,,KNÄRED,Mast,true,,ft,344,238.0488,56.530277,13.357223,false,,,,,
,,KNÄRED,Mast,true,,ft,344,244.1448,56.537777,13.382778,false,,,,,
,,MOSHULT,Wind turbine,true,,ft,492,320.04,56.85583,13.090833,false,,,,,
,,MOSHULT,Wind turbine,true,,ft,492,331.0128,56.86111,13.094722,false,,,,,
,,MOSHULT,Wind turbine,true,,ft,492,334.06080000000003,56.86333,13.088056,false,,,,,
,,MOSHULT,Wind turbine,true,,ft,492,333.1464,56.879997,13.095555,false,,,,,
,,MOSHULT,Wind turbine,true,,ft,492,335.88960000000003,56.87694,13.09,false,,,,,
,,MOSHULT,Wind turbine,true,,ft,492,320.9544,56.872498,13.088333,false,,,,,
,,MOSHULT,Mast,true,,ft,328,266.0904,56.860832,13.089444,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,492,245.0592,56.536667,13.214444,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,492,249.0216,56.538334,13.234722,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,492,278.892,56.54,13.2277775,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,492,271.8816,56.535557,13.244445,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,492,252.984,56.538887,13.253333,false,,,,,
,,PUTSERED,Wind turbine,true,,ft,492,276.1488,56.485558,13.3955555,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,253.8984,56.53611,13.261111,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,267.0048,56.54139,13.263056,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,285.9024,56.542778,13.272222,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,280.1112,56.550278,13.259167,false,,,,,
,,FYLLINGE,Wind turbine,true,,ft,476,220.98000000000002,56.654724,13.0025,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,476,274.9296,56.54333,13.215,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,476,257.86080000000004,56.540833,13.201944,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,476,264.8712,56.544167,13.2080555,false,,,,,
,,SKOGABY,Wind turbine,true,,ft,476,267.0048,56.540276,13.209167,false,,,,,
,,LIDHULT,Mast,true,,ft,394,289.8648,56.828056,13.326111,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,472,281.94,56.498055,13.311111,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,472,285.9024,56.494446,13.311111,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,492,287.1216,56.49111,13.308056,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,472,257.86080000000004,56.489723,13.292223,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,472,259.99440000000004,56.495277,13.3,false,,,,,
,,KNÄRED,Wind turbine,true,,ft,472,267.0048,56.49889,13.298889,false,,,,,
,,PERSTORP,Mast,true,,ft,492,263.0424,56.0975,13.419445,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,280.1112,56.47,13.397778,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,267.9192,56.474724,13.399722,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,274.9296,56.47639,13.40861,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,266.0904,56.480835,13.408333,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,306.0192,56.4725,13.408889,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,267.0048,56.481113,13.4169445,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,266.0904,56.478333,13.423612,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,259.99440000000004,56.477222,13.441667,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,281.0256,56.47278,13.446944,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,269.1384,56.47972,13.448334,false,,,,,
,,KNÄRED/PUTSERED,Wind turbine,true,,ft,492,259.99440000000004,56.484165,13.448611,false,,,,,
,,ELDSBERGA,Wind turbine,true,,ft,492,173.12640000000002,56.593887,13.023055,false,,,,,
,,MUNKA-LJUNGBY,Wind turbine,true,,ft,492,270.0528,56.248333,13.086111,false,,,,,
,,MUNKA-LJUNGBY,Wind turbine,true,,ft,492,270.0528,56.24361,13.101667,false,,,,,
,,MUNKA-LJUNGBY,Wind turbine,true,,ft,492,277.0632,56.246387,13.098055,false,,,,,
,,MUNKA-LJUNGBY,Wind turbine,true,,ft,492,274.9296,56.247223,13.1044445,false,,,,,
,,MUNKA-LJUNGBY,Wind turbine,true,,ft,492,269.4432,56.245,13.108334,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,303.8856,56.92167,13.030556,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,309.0672,56.917225,13.028055,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,309.0672,56.91,13.016389,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,320.9544,56.91389,13.018888,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,299.9232,56.92139,13.020278,false,,,,,
,,TORUP,Wind turbine,true,,ft,492,310.896,56.908337,13.025,false,,,,,
,,KARLSHAMN/1,Mast,true,,ft,1099,403.86,56.226917,14.775333,false,,,,,
,,KARLSHAMN STJÄRNÖ,Chimney,true,,ft,463,141.4272,56.153168,14.832528,false,,,,,
,,VISLANDA,Mast,true,,ft,715,412.3944,56.809,14.387972,false,,,,,
,,HOLLSTORP,Mast,true,,ft,735,430.98720000000003,56.866302,14.882584,false,,,,,
,,HJORTSBERGA,Mast,true,,ft,354,309.6768,56.903725,14.382222,false,,,,,
,,KARLSHAMN STJÄRNÖ,Chimney,true,,ft,463,145.0848,56.15264,14.832222,false,,,,,
,,KARLSHAMN STJÄRNÖ,Chimney,true,,ft,463,143.8656,56.152058,14.831972,false,,,,,
,,URÅSA,Mast,true,,ft,338,267.9192,56.68139,14.945,false,,,,,
,,JÄMSHÖG,Mast,true,,ft,328,245.0592,56.231113,14.484445,false,,,,,
,,SÖLVESBORG,Wind turbine,true,,ft,328,106.9848,56.07028,14.670556,false,,,,,
,,SÖLVESBORG,Wind turbine,true,,ft,328,104.8512,56.06889,14.673612,false,,,,,
,,SÖLVESBORG,Wind turbine,true,,ft,328,104.8512,56.067497,14.676667,false,,,,,
,,SÖLVESBORG,Wind turbine,true,,ft,328,104.8512,56.06611,14.679723,false,,,,,
,,ARKELSTORP,Mast,true,,ft,328,178.00320000000002,56.139725,14.224444,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,456,143.8656,56.045834,14.064722,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,456,145.9992,56.0425,14.060834,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,456,149.0472,56.039165,14.056945,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,410,141.1224,56.06972,14.179444,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,410,142.9512,56.071945,14.175278,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,410,135.9408,56.074165,14.170834,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,410,135.0264,56.07639,14.166667,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,410,135.9408,56.07861,14.162499,false,,,,,
,,HJORTSBERGA,Mast,true,,ft,328,295.9608,56.866386,14.343333,false,,,,,
,,LÖRBY,Wind turbine,true,,ft,456,141.1224,56.075554,14.668612,false,,,,,
,,LÖRBY,Wind turbine,true,,ft,456,145.9992,56.075554,14.674445,false,,,,,
,,LÖRBY,Wind turbine,true,,ft,456,142.9512,56.075832,14.680556,false,,,,,
,,HÖNEDAL,Wind turbine,true,,ft,374,141.1224,56.076664,14.300278,false,,,,,
,,HÖNEDAL,Wind turbine,true,,ft,374,141.1224,56.073887,14.301111,false,,,,,
,,HÖNEDAL,Wind turbine,true,,ft,374,139.9032,56.07139,14.301945,false,,,,,
,,LAGAN,Mast,true,,ft,394,292.9128,56.923336,14.069722,false,,,,,
,,RYSSBY,Mast,true,,ft,394,292.9128,56.87611,14.121944,false,,,,,
,,SÖLVESBORG,Wind turbine,true,,ft,456,142.0368,56.04861,14.636666,false,,,,,
,,SÖLVESBORG,Wind turbine,true,,ft,456,142.9512,56.049168,14.630834,false,,,,,
,,MJÄLLBY,Wind turbine,true,,ft,456,146.9136,56.029446,14.668889,false,,,,,
,,MÖRRUM,Mast,true,,ft,328,121.0056,56.184444,14.715,false,,,,,
,,MÅNASKEN,Mast,true,,ft,328,255.1176,56.31389,14.647778,false,,,,,
,,RINKABY,Wind turbine,true,,ft,459,150.876,56.005554,14.323889,false,,,,,
,,RINKABY,Wind turbine,true,,ft,459,152.0952,56.0025,14.329166,false,,,,,
,,EKESTAD,Wind turbine,true,,ft,482,203.9112,56.129166,14.220555,false,,,,,
,,EKESTAD,Wind turbine,true,,ft,482,239.8776,56.132774,14.224444,false,,,,,
,,EKESTAD,Wind turbine,true,,ft,482,239.8776,56.13639,14.226388,false,,,,,
,,EKESTAD,Wind turbine,true,,ft,482,220.98000000000002,56.139725,14.22611,false,,,,,
,,EKESTAD,Wind turbine,true,,ft,482,213.9696,56.14306,14.222777,false,,,,,
,,ARKELSTORP,Wind turbine,true,,ft,476,274.9296,56.18611,14.306945,false,,,,,
,,YSANE,Wind turbine,true,,ft,492,155.1432,56.088886,14.669445,false,,,,,
,,YSANE,Wind turbine,true,,ft,492,153.924,56.08722,14.674445,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,476,155.1432,56.01,14.270833,false,,,,,
,,KRISTIANSTAD,Wind turbine,true,,ft,476,156.0576,56.010555,14.277222,false,,,,,
,,TORHAMN 1,Mast,true,,ft,361,138.3792,56.139862,15.83125,false,,,,,
,,TORHAMN 2,Pylon,true,,ft,341,111.25200000000001,56.098526,15.866167,false,,,,,
,,EMMABODA/BÄLSHULT,Mast,true,,ft,1066,535.8384,56.773,15.580444,false,,,,,
,,TINGSRYD 1,Pylon,true,,ft,328,293.8272,56.522305,15.057556,false,,,,,
,,TVING,Mast\, Note: Support cables,true,,ft,696,240.4872,56.27508,15.487862,false,,,,,
,,BACKARYD,Mast\, Flash daylight only.,true,,ft,335,215.49360000000001,56.359917,15.177028,false,,,,,
,,EMMABODA,Mast,true,,ft,377,262.7376,56.650974,15.52486,false,,,,,
,,HERÅKRA,Mast,true,,ft,394,359.05440000000004,56.87722,15.234167,false,,,,,
,,BRÄKNE-HOBY,Mast,true,,ft,328,146.9136,56.2,15.157222,false,,,,,
,,BRÄNTEKNUVA,Wind turbine,true,,ft,328,174.95520000000002,56.253334,15.538334,false,,,,,
,,RAMDALA,Wind turbine,true,,ft,463,145.9992,56.175556,15.757778,false,,,,,
,,RAMDALA,Wind turbine,true,,ft,463,145.9992,56.178333,15.753889,false,,,,,
,,RAMDALA,Wind turbine,true,,ft,463,142.9512,56.181946,15.7491665,false,,,,,
,,RAMDALA,Wind turbine,true,,ft,463,149.9616,56.18528,15.744445,false,,,,,
,,HULTET,Wind turbine,true,,ft,492,249.936,56.37472,15.76,false,,,,,
